0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,Cluster,KMeans_Anomaly,Reconstruction Error,Autoencoder_Anomaly,Hybrid_Anomaly
0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,13,0.0,0.0,1.0,1.0,0.05,0.07,0.0,255,13,0.05,0.07,0.0,0.0,0.0,0.0,1.0,1.0,2,3,False,0.69000755646154,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
0,1,18,6,222,9307,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,False,0.2565862023385996,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14830171627854194,False,False
0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,11,0.0,0.0,1.0,1.0,0.05,0.06,0.0,255,11,0.04,0.07,0.0,0.0,0.0,0.0,1.0,1.0,2,3,False,0.6929052232662836,False,False
0,1,18,6,239,1455,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13,255,1.0,0.0,0.08,0.02,0.0,0.0,0.0,0.0,4,0,False,0.3139505768168174,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
0,1,18,6,232,2035,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,40,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,4,0,False,0.3099896908998406,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
0,0,13,6,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14863296360017547,False,False
18,1,39,6,442,126992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,27,0.11,0.04,0.0,0.0,0.0,0.0,0.0,0.0,4,0,True,0.8440914029439278,True,True
0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,7,0.0,0.0,1.0,1.0,0.05,0.07,0.0,255,7,0.03,0.07,0.0,0.0,0.0,0.0,1.0,1.0,2,3,False,0.7051613681389741,False,False
0,1,18,6,214,304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,19,0.0,0.0,0.0,0.0,1.0,0.0,0.26,19,255,1.0,0.0,0.05,0.01,0.05,0.01,0.0,0.0,4,0,False,0.32461951999800054,False,False
0,0,13,6,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14863296360017547,False,False
0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,16,0.0,0.0,1.0,1.0,0.11,0.06,0.0,255,16,0.06,0.06,0.0,0.0,0.0,0.0,1.0,1.0,2,3,False,0.6960402225896225,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
0,2,28,6,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.33,0.67,0.0,255,1,0.0,0.86,0.99,0.0,0.0,0.0,0.0,0.0,4,2,True,0.7253746249742373,True,True
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14830171627854194,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
0,0,13,6,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,457,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.15779658373852973,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
0,1,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,16,1.0,1.0,0.0,0.0,0.13,0.07,0.0,255,16,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0.0,2,4,False,0.4371890141935364,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14830173591451962,False,False
0,1,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,2,1.0,1.0,0.0,0.0,0.01,0.07,0.0,255,2,0.01,0.08,0.0,0.0,1.0,1.0,0.0,0.0,2,2,False,0.443559618286875,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
0,1,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,6,1.0,1.0,0.0,0.0,0.02,0.07,0.0,255,6,0.02,0.08,0.0,0.0,1.0,1.0,0.0,0.0,2,2,False,0.4366433063316314,False,False
0,0,13,6,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,480,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.15293759827201645,False,False
0,0,13,6,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14863296360017547,False,False
0,2,31,6,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,244,0.96,0.01,0.0,0.0,0.0,0.0,0.0,0.0,4,0,False,0.29565128142015457,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
0,0,13,6,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14863296360017547,False,False
0,1,18,6,352,13668,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28,255,1.0,0.0,0.04,0.05,0.0,0.01,0.0,0.0,4,0,False,0.34709000568869536,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,509,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14809200014758,False,False
0,1,18,6,242,5663,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,9,0.0,0.0,0.0,0.0,1.0,0.0,0.33,8,255,1.0,0.0,0.12,0.02,0.0,0.0,0.0,0.0,4,0,False,0.34534969241162644,False,False
0,1,18,6,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,0.0,0.33,1.0,0.0,0.67,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0,0,True,0.6555213027664882,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14830171627854194,False,False
0,0,13,6,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14863296360017547,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
0,1,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,24,1.0,1.0,0.0,0.0,0.09,0.04,0.0,255,24,0.09,0.05,0.0,0.0,1.0,1.0,0.0,0.0,2,2,False,0.4191702283940237,False,False
0,1,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,14,1.0,1.0,0.0,0.0,0.07,0.05,0.0,255,14,0.05,0.05,0.0,0.0,1.0,1.0,0.0,0.0,2,2,False,0.4318572161839943,False,False
0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,5,0.0,0.0,1.0,1.0,0.04,0.07,0.0,255,5,0.02,0.07,0.0,0.0,0.0,0.0,1.0,1.0,2,3,False,0.7084638846823208,False,False
0,1,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,12,1.0,1.0,0.0,0.0,0.05,0.07,0.0,255,12,0.05,0.08,0.0,0.0,1.0,1.0,0.0,0.0,2,2,False,0.43373870565718625,False,False
0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,17,1.0,1.0,0.0,0.0,0.06,0.06,0.0,255,17,0.07,0.06,0.0,0.0,1.0,1.0,0.0,0.0,2,2,False,0.48555693234828373,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
0,2,10,6,44,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,4,0,False,0.29531102768783674,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
0,1,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,15,1.0,1.0,0.0,0.0,0.13,0.06,0.0,255,17,0.07,0.06,0.0,0.0,1.0,1.0,0.0,0.0,2,4,False,0.43516002229100714,False,False
0,1,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,18,1.0,1.0,0.0,0.0,0.08,0.06,0.0,255,18,0.07,0.06,0.0,0.0,1.0,1.0,0.0,0.0,2,2,False,0.425611259149295,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,508,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.1478943858503264,False,False
0,0,13,6,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,485,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.1519200101849188,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
0,0,13,6,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14863296360017547,False,False
0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1,99,1.0,0.0,1.0,0.28,0.0,0.0,1.0,1.0,4,3,True,0.9958934071230651,True,True
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
0,0,12,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,255,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1,0,True,0.7583088281701182,True,True
0,2,31,6,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,83,0.0,0.0,0.0,0.0,1.0,0.0,0.0,155,83,0.54,0.03,0.54,0.0,0.0,0.0,0.0,0.0,9,0,True,0.8650269407730943,True,True
0,1,18,6,208,760,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,False,0.24156226518651536,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14830171627854194,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
2630,2,28,6,145,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,1,0.0,0.85,1.0,0.0,0.0,0.0,0.0,0.0,4,0,True,0.5463332945084689,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,203,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.20849075911577067,False,False
0,0,13,6,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,473,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.15441941795124767,False,False
0,1,18,6,258,2445,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,0.0,0.0,0.0,0.0,1.0,0.0,0.25,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,False,0.25372631615007046,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
0,1,18,6,367,388,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,False,0.2439734717779406,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14830171627854194,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14830171627854194,False,False
0,1,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,4,1.0,1.0,0.0,0.0,0.03,0.06,0.0,255,2,0.01,0.07,0.0,0.0,1.0,1.0,0.0,0.0,2,4,False,0.44990851907876706,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
0,1,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,8,1.0,1.0,0.0,0.0,0.06,0.07,0.0,255,8,0.03,0.06,0.0,0.0,1.0,1.0,0.0,0.0,2,4,False,0.44552633523416657,False,False
0,1,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,24,1.0,1.0,0.0,0.0,0.1,0.04,0.0,255,24,0.09,0.05,0.0,0.0,1.0,1.0,0.0,0.0,2,2,False,0.42167028490600544,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
0,1,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,18,1.0,1.0,0.0,0.0,0.08,0.06,0.0,255,18,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0,2,2,False,0.427765933533014,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434918800022,False,False
0,1,18,6,227,805,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0.0,0.0,0.0,0.0,1.0,0.0,0.33,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,False,0.2723003772700683,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
0,0,13,6,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14863296360017547,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
0,1,18,6,264,1249,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,4,0,False,0.3186299881915877,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
0,1,18,6,296,1509,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,20,0.0,0.0,0.0,0.0,1.0,0.0,0.1,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,False,0.23841913937423337,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
0,0,13,6,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14863296360017547,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
0,1,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,14,1.0,1.0,0.0,0.0,0.12,0.07,0.0,255,14,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0.0,2,4,False,0.45983651413824744,False,False
0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,20,0.0,0.0,1.0,1.0,0.08,0.06,0.0,255,20,0.08,0.07,0.0,0.0,0.0,0.0,1.0,1.0,2,3,False,0.6814359688364413,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
0,1,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,8,1.0,1.0,0.0,0.0,0.06,0.06,0.0,255,8,0.03,0.05,0.0,0.0,1.0,1.0,0.0,0.0,2,4,False,0.4456028844428143,False,False
0,0,13,6,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1,False,0.14851434401445066,False,False
